tweet,sentiment
idiot u turn dynasti slave like sampitroda sherryontopp digvijaya repeatedli argu pakistan terrori state,0
review remov sedit law stoop new low everyday power,0
keyword speech rahul gandhi job growth educ farmer loan environ futur hand hindu pakistan kabristan muslim choo wise incindia,1
narendramodi go make sure rahulgandhi incindia never win vote narendramodi amp vote enemi india wait see loo let happen,1
audaciousqu sardesairajdeep good incindia get nobl idea power year lesson elector chang govt everi year could find money locat pchidambaram nidhi sabanaqvi,1
bigg differ confer confer former high decibel shout perform even formal discour wherea latter calm compos,1
kitna complet hai mandir smart citi ganga clean bullet train electr abhi bhi hindu muslim fight job destroy pakistan incindia aiccmedia profcong,1
gave year give month chang india futur amp bring develop month kaala dhan wapa corrupt nil cr job garibi hatgayi ganga saaf ram mandir readi kisan khu lakh milgay,0
karnataka member april slam poll manifesto fear promis wreck rai tax widen fiscal deficit fuel high inflat,1
even bother look becau fill lie obvious al confid come power whatsoev even think implement em pretti sure freebi develop plan,1
congr year govern bjp yr believ manifesto manifesto fake give free hand terrorist support manifesto win seat scheme fake,1
war nobodi fenc sitter cpm bo kerala told left worker intern parti meet today cont amp may fail reckon well oil parti machineri cpm,0
lok sabha candid nana patol padyatra depti signal area april nana would face bjp candid nagpur mataonlin mtnagpur nitintotewarmt saparajitmt mtatulpand manojmohitemt,1
aajtak nayakragini ragini nayak one garbag aicc way spoke debat gauravbh doe stand air view clear exempl pyaar beta pappu bina soch kuch bhi bol,1
vote congr elect rahulgandhi priyankagandhi incindia iyc sampitroda priyankac jitupatwari rssurjewala geetv sharmistha gk hasibaamin narendramodi,1
assur statehood manifesto promis amend law restrict lg power subject,0
strong opposit consid taglin weak democraci god save india modi vs,1
rsurjewala wonder take much troubl mo dumb person congr make outrag promis,0
destroy uniti n peac n becom home ka hath terrori ka saath,0
manifesto total fack wrong give terrorist helper provid secur remov afspa j amp k mani leader terrorist arrest armi onesid govern work reduc terrorist attack shame,0
tell sinc amp manifestp modi term e direct incom support farmer pmkisansanman judg talk amp actual deliv vote bjp india vinayak jain drgpradhan,1
sheer desper power call world number polit parti never seen polit go much core valu countri indian unlucki polit parti within india,1
separ kisaan budget introduc crimin case farmer fail pay debt hum boln pahl soncht h boln k badh nhi rahulgandhi,0
know solut govern print new currenc extrem danger poor peopl mahengayi aasmaan chhuyegi,0
ye mahachor suppos hold degre law despit let arm forc sever occas appear better comparison,1
rule bjp tuesday dub elect manifesto danger unimplement say aim balkanis india,1
bavishichintan still believ r go win elect think look money n want win elect hook crook order get vote kashmiri r neglect countrymen,1
askanshul coz know get back power safe guard,1
iampreetytweeti incindia rahulgandhi mam atlea thought someth favour youth mu know unemploy rate alreadi increas hope u understand good percentag student youth better meet person come,1
republ peopl particip behalf even respect brave soldier bakshi militari,1
bjp bihar say sinc understand anti nation amp remain anti nationalparti option support seem true see manifesto today wil help gain plu amp congr shrink seat incom elect,1
demand return made mention releas apr even promis make tamperproof suggest elect would continu happen evm parti come power,1
happi chhappan bhog year forc loot loo leaf like unclaim dog sanjeevkumaretw dbhargav sure brajmohan komalrajgochar,1
republ make countri element want destroy hand countri forc,0
congr manifesto bang elect tri luck come back power true spirit concern strong pm candid,1
excel growth orient peopl centric great job team incindia,1
presid april promis provid rs year poor famili fill lakh govt vacanc parti battl accus prime minist wreck economi,0
arunjaitley understand support terrori understand taxat congr poor plan keep singl tax structur definit impact middl cla poor cla,0
issu notif th pha campaign gather pace top gear releas manifesto hum nibhayeng amp special elect show,1
republ deadli manifesto countri fir corrupt amp destruct parti militari system mu take resolv destruct seem destroy countri,0
congr win elect implement manifesto economi like venezuela zimbabw inflat control stupid idiot support congr,1
one good decis incindia rahulgandhi startup need permit year welfar youth vote,1
rahulgandhi great vision amaz track record mp year today amethi rank better london tokyo new york singapor term govern develop vote amp rahul make entir like amethi,1
republ great vision amaz track record mp year today amethi rank better london tokyo new york singapor term govern develop vote amp rahul make entir like amethi,1
order stop news mu ensur bakth proper compulsori educ al includ elect manifesto,1
appear congr mainefesto draft foreign element raga immedi look everi citizen right fight pm po race nt compromi souveirgnti countri nagendra,1
incindia hon court acquit innoc hindu saint swami keshavanand sadhvi pragya col purohit g vanzara swami aseemanand similar bapu ji frame anti hindu expos terror found fake repeat,0
compar time challeng formid appeal hindutva social agenda strong pitfal econom agenda discour around ca point,1
incindia want make armi redund kashmir want make tukd tukd gang strong thu thu,1
done mani inquisit voter say even side better vote bjp incindia better live form govt,1
shahid siddiqui agre say modi ki sena sena de ki aur sharmindgi ki agre amp play equal danger game,0
rahulgandhi deliv right inform right food right employ fore right act right educ land acquisit bill go deliv right health right minimum incom guarante one gst,1
vs nation inter crore magnific countri antin tukd gang lutyen presstitut endor congr manifesto sedit asfa etc elect nation teach lesson,1
deeptisachdeva nyay arguabl point real fact unfortun gut implement,1
lok sabha elect takeaway congr manifesto,1
earlier predict seat win apni rai batao dosto,1
idiot still believ parti year lie corrupt loot unfortun still mani idiot suffer slave mental,0
democrat becau peopl countri design ju present vision way look adopt translat dream modern india,1
special purchas rahul gandhi,1
sharp attack presid april demand derecogn ban fight elect propag anti nation agenda photo uddhav thackeri,1
releas elect manifesto today actual given brhamastra manifesto clear cong soft terrorist fraudster amp crimin bjp wale kam pe log jao,1
elect manifesto sonia rahul sampitroda anthoni substanti r li bother india secur n sovereignti,1
poison nation integr appeal peopl educ purpo one thing sure never vote,1
sincer thank openli admit soft terror hero lt gen hooda support,1
poor arunjaitley noth speak amp seem left option speak pathet state set narr,0
someon told puppi win look respon,1
supriyashrin etnowl vineetjaintim anandmk nikunjdalmia oh year u pimp incindia reason econom time smell like toilet paper fayedsouza join,0
fulli agre u year amp cheer leader given us hate anger divis unemploy illiteraci lie disharmoni henc time choo defeat anti nation congr left,0
done done peopl bu cell phone twit updat statu clean ur stop blame govern everyth grow folk realli matter shame,1
promis allow chang constitut posit review reduc presenc arm forc win photo ian,1
accord sourc final candid ls elect p vasava bhatol rohanrgupta ea,1
april said ambiti success implement parti vote power co five per cent total expenditur state central govern,1
alok awaaz sedit law remov mean activ forc even harml loan default thing sell bank share everyon claim farmer ajay bagga alokmehtaeditor,0
sakshijoshii vision myopic wisdom see insid compar jacka project bunch fine individu sad,0
focu issu like farmer crisi unemploy women safeti educ health economi poverti secur etc safeguard constitut valu alway commit better futur india,1
two kind peopl dislik chowkidar find video,1
accord sourc final candid ls elect p vasava bhatol rohan gupta ea,1
