tweet,sentiment
kpccpresid srivatsayb time congr cell work hard n thi reach high thn bjp cell congrat,0
marmik lonerov logicalindianz thikalbrad atishiaap raghav chadha sanjayuvacha happier win darjeel bjp ahead tough fight,1
piyu nair mean piyu mean bjp get seat south,0
sneharo divya dhruv rathe would better u question pragya thakur amit shah ju show retard u bjp peopl r shame amp vote fr congr,0
win mp candid bjp,1
heart belong varana soul bjp life modi rubikaliyaquat ur bias report n ur bad person support bad peopl real hindustani hat vote rahulgandhi zindabad zindabad congr zindabad,0
indiaexplain see accept fact bjp leader go depth time bhakt accept whatev shit come idol,0
isapnamishra gurudaspur good seat bjp late mr vinod khanna repres seat well hope mr sunni deol carri legaci achiev much,1
iamsunnydeol bjp india narendramodi amitshah ramlal piyushgoy nsitharaman captabhimanyu amitmalviya real hero nation welcom larg famili world,1
durgadasskamat futur bleak power pray bjp win el gf tuff ta,0
narendramodi proud indian work bjp,1
badri bjp much seat bjp get bro,1
prashan misogul candid right accord inc bjp candid list,1
ndtvfeed ndtv send sushma swaraj ss ahluwalia bjp central minist clearli said clear instruct airforc bodi kill entir bjp includ modi jee awar continu misguid nation,1
sheila dikshit candid stand chanc win north ea delhi congr stand third seat probabl lo deposit well poll well enough bjp win,1
predict bjp nda elect season mine bjp nda final talli est,1
whoismanoj dayweekaa smritiirani still low decad competitor includ pak al behemoth call china remind bjp one sign rafal deal boo india airforc major aircraft mig jf f china bound,1
watch charg terror frame bjp pragya thakur court despit u turn modi shah nia public prosecutor salian expos nia offic ask go soft pragya say evid spine chill yet modi shah defend,1
piyu nair bjp candid ur constitu,1
news tweet chief ec karnataka shld move kharg immedi without fear favour bjp karnataka move moron kharg ec amp hc appeal fir regist amp poll booth offic,0
pha loksabha elect sourc ground inform bjp lose big time maharashtra rajasthan mp karnataka etc know real reason ki elect speech mein modi ki kyun fati padi thi,1
good see bjp famili,1
indianexpr good pl vote bjp,1
news india shashitharoor bjp india incindia bjp win,1
congr parti seen mani up down bifurc differ ideolog sinc independ bjp parti work unit peopl differ ground aim nation build,0
pha bjp nda bag around total talli bjp led nda around till poll seat bad good,1
notmeantthat aslesha iamshajansamuel go elect becau bjp candid sunni paji period,1
iamiconocla elect karnataka bjp win,1
adityamenon pha bad wor bjp,0
bjp get ka saath dark day ahead mahagathbandhan iamsunnydeol bjp india,0
vanathibjp news tamil watch news bjp win iam kalki tenth avatar mahavishnu sugitha speak overli support congr dmk alwar nayanmar narayanan drtamilisaibjp,1
ashoswai final given good report card congr otherwi think bjp lea hurri demean hindui target right culprit ie congr,1
gautamgambhir maheishgirri manojtiwarimp vijaygoelbjp candid delhi bjp,1
sgk thunderindia gouranga tutunpaul kingehind muralikrishna bhartiy jyotsnavarma kailashkaushik pradeepschauha akshinii bachaoindiako ankushd drsunandamb satishrathod athaval abhi sangeetasingh subramaniamiy yessirtn savitritv dilip modi firedhindu sapna udhav pepperm ad ragarw brainjal rathoreasha kumarsa saliltoday debashishhit sangolir chakdeindia kashmirsparihar ld villageguy jagannkaushik dharmvirjangra praneelraja colkt raghavendraup vera anz vaidikah lillymarypinto iamrajii rashmivran ragarw nitishkumar amitshah raga speak elect campaign murder accus bjp presid amit shah repeat ly,1
call sr advoc suprem court doe even know reserv seat contest certain set peopl bjp deni one dalit ticket anoth one get shame dramsinghvi,1
rohansi arjun acharya bdutt httweet bjp parti ju better polici hand even clo perfect modi modi becau oppon dumbf,1
elect bjp bjp alli bjp alli evm guess,1
shahid siddiqui mean becau evm bjp go win ap tn kerala,1
surigiri sir al welcom mr gambhir think atishi mam good candid becau un bjp worker ka kya jo pata nahi kitn saalo bjp ke liy kaam kar rahe hai parashoot candid,1
askatkar bhupendrachaub pain develop countri big deal progress huge think young know much develop thank nehru cong develop never issu bjp sole focu anti muslim amp peopl vote bjp hate muslim,0
superstar sir turn politician join happi mo welcom pajji polit ur love u sir iamsunnydeol polit bjp india,1
sahilhr rojjot dhruv rathe spokesperson know dhruv rathe love disrespect bjp leader,1
shefvaidya kharg bjp india probabl mu afraid je vote bjp,0
narendramodi cast vote india vote bjp vote narendra modiji make new india glori modiji let us make ek bharath sreshta bharath bharath mata ki jai,1
hindu afraid talk self respect cultur heritag freedom worship live gracious bold proudli say hindu shall vote parti honour religion way life choic thank bjp,0
iamsunnydeol good decis join bjp good luck sir ek de bhakt ke liy bjp good choic ab call secular log pareshaan dikh rahe hai,1
sahilhr rojjot dhruv rathe sadhvi pragya person opinion bjp offici stanc drag dead leader ju get rt mu avoid problem sadhvi pragya target,0
ani narr chang hogaya hai ab narr amit shah bc rafal main suprem court ne lagbhag sorri bulwa liya,1
julianschwing thewir rkarnad agre fulli understand attitud call liber fault lie rg ever person angel full good intent defeat bjp come,1
bdutt httweet ur cunningn lo us u r labour fix anti nation labl question bjp nationali clever ploy come think one let bike use plant explos leav trail polic arr reek conspiraci,1
dhruv rathe yaa happen sirf bjp ka hi dikha aapko bangal jo ku hua usk bare bhi boli media bias ho sakta hai aap jai social independ activist kai,1
feel bad chowkidar modi fir defend fact bomb bla accus bjp candid justifi eat gobar cure cancer find excu parrikarji could tri gobar recip cure cancer,0
day fir pragya bjp alok sanjar nomin candid,1
dhruv rathe yet anoth qualiti sadhvi make elig win ticket bjp apart accus terrori,1
incdelhi inc jpagarw inc delhi clear edg rival congr advantag parti aap amp bjp compet nd posit delhi peopl unhappi angri aap amp bjp govt misrul kejri amp modi drama sensibl peopl delhi massiv vote inc,1
moneycontrolcom narendramodi incindia bjp india wave pro modi undercurr suffici strong ensur bjp comfort win,1
rohini sgh ecisveep expect ecisveep anyth organis creat atmospher elect result alreadi decid gunda raj bhai evm vote go bjp court want vvpat count sham thing democraci india,1
scroll parti money account bjp per elect commiss india except bjp none bid po pm,1
timesnow indian peopl special hindu vote bjp want incid much occur countri,1
two time mp leader among eight candid file shandil file paper photo ian,1
akshaym srkian nirmal center bjp hai milna tho hai intern award kitna mila aur filmfar kitna mila chakki ko,0
elect congr jd allianc karnataka may worri bjp,1
narendramodi asansol hate amp hate bjp done noth us amp countri today guy age die govern job could understand pain belong middl cla famili amp son god judg enjoy power amp kill us,0
vijaygoelbjp sear south delhi new delhi bjp go lo,1
dev fadnavi ji amrutnagar circl ghatkopar wed th april pm support mumbai north ea candid mahayuti bjp ss rpi shri manoj kotak pl join larg no bjp india bjp maharashtra mumbaibjp shelarashi,1
pm modi come lift moral bjp cadr demoralis parti poor perform la two phase bjd,0
sayzital ielvisgom spokespersoneci ceo goa aamaadmiparti exactli tell oper failur meant problem work evm stop work rumor flow like vote go bjp control author clarifi thing still polit melodrama continu benefit,0
nation tv telecast road show modi ji ranchi poor media manag bjp j khnd bjp jharkhand sanjaysethbjp,0
glad ho bjym nagpur team resid today support dream elect poonam mahajan tai jo guy,1
young dear bjp year readi margdarshak mandal amp realli want call young,1
bhakt ask liber boycott haircut sinc jaw habib join bjp like jaw habib haircut god sole patent bhakt worship peopl normal peopl,1
avasthivivek diptiarya sir heard etah go bjp true,1
populari cow urin win elect say sadhvi pragya,1
hiranyareta pure bjp number would cro,1
boxervijend u chosen wrong parti hope u shift bjp elect,1
sidmtweet evm malfunct result everi time everi posit vote congr parti occur upa congr rule would elect commiss taken way take would bjp quit,1
iamyog chitraaum aditirav someon say vote better india genuin think vote bjp,1
chitraaum notic bjp driver seat parti enjoy ride,1
poverti unemploy increas ever sinc bjp came power centr mayawati catch live updat,1
iamiconocla elect pl answer bjp surpass seat,1
tinucherian mpvaishali spokespersoneci ceokerala ecisveep shashitharoor kummanam evm handl bjp elect commiss mind,1
sifatiahad adityamenon clear write wall wait downward revis seat bjp nda reluct pollster,1
omg agar ye super hero congr ya bjp join kar len uska seat jitna tay h,1
true could sign potenti setback bjp poll bapti simon,1
indiantweet vote share defin touch nu height far bjp concern dat guarante victori sir,1
rizwanpasha wrong decis help bjp repeat power think congr amp parti support armi person varanasi,0
elect though final analysi mu await final poll turnout look gujarat karnataka safe secur bjp look lot complic previous thought confirm,1
sagarikagho ndtv nidhi bjp india incindia bjp much congr much bjp might outnumb congr seat,1
ecisveep kindli take congniz take appropri action institut blind bjp cannot allow dictat democraci,0
bhawna vikassingh bjp bjp delhi narendramodi amitshah tajinderbagga hai hiii pakistan ideolog area btw modi ruin mental,0
eci mu interven arrang poll take strict action goon,1
bjp cong candid file nomin la day delhi busin,1
congress ka soopada saaf hogaya se candid loos deposit win win situat bjp,1
bjp india incid condemn bjp worker punish amp al ecisveep plea check elect offici perform duti,1
elect bjp voter whatsapp stuff nightmar,1
pictur note film actor shri iamsunnydeol join bjp presenc senior parti leader new delhi,1
yashpandey bjp india narendramodi aajtak toiindianew starnew indiatvnew ohh common ju see massiv public come bjp ralli hold let u knw within day,0
friend speak al congress yr work peopl forc bad condit speak fir say bad word bjp dhruv rathe,0
congratul gautamgambhir sir god grace bless delhi peopl hope ensur thump major wine rd may,1
rohini sgh understand peopl keep complain ecisveep malfunct evm know bjp india conduct lok sabha elect kindli tell bjp somehow vote go parti well need keep account,1
happen call celebr fuck join mainstream polit even know go countri pathet,0
ajaykumar skm common sen hope find help say bjp rss one india ideolog,0
wonder rss amp bjp ha ask janta eat cow dung chine rice get cure kind disea,1
drajoykumar incindia incjharkhand iycjharkhand great ex ip well educ say sir lea use intellig share suppo evm malfunct vvpat vvpat al show bjp sign vote parti voter eye al hack common,1
bjp er field sunni deol instead sunni leon congr golden opportun field sunni leon constitu victori assur vintyw jhasanjay,1
come bjp better gone bjd,1
nishant narendramodi bjp india pmoindia ankitasood igyanendragiri sengarajay vanitajain rame bjp nikhildadhich ajaypandey sandeepfromvn yatendra jvidyasagar great nishantji deserv applau duti nation build thank,1
